id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,franchises/1/id,franchises/1/name,rating,rating_count,themes/1/id,themes/1/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,platforms/1/id,platforms/1/name,genres/3/id,genres/3/name,platforms/2/id,platforms/2/name,themes/2/id,themes/2/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,game_modes/2/id,game_modes/2/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,platforms/3/id,platforms/3/name,themes/3/id,themes/3/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,themes/4/id,themes/4/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,franchises/6/id,franchises/6/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,franchises/7/id,franchises/7/name,themes/5/id,themes/5/name
75303,0,4212,Archer vs Dragons,1141,Hellanoid,1,Single player,,,2,Point-and-click,32,Indie,,,3729,mobile game,10900,casual game,,,,,,,,,,,,,,,,,,,Hellanoid : Archer vs Dragons,6,PC (Microsoft Windows),236,Myst,13189,Masochisia,18011,Rusty Lake Hotel,25222,Rusty Lake: Roots,26870,Necrobarista,65827,Bronze Age,81275,Unforeseen Incidents,106992,A Fisherman's Tale,111130,Apsulov: End of Gods,113895,Havocado,35,Kids,,,,,,,,,,,,,,,,,,,34,Android,,,48,PlayStation 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Xbox One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,Legacy Mobile Device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61871,0,269,Tales,942,Tales of,1,Single player,,,15,Strategy,16,Turn-based strategy (TBS),,,78,anime,296,fantasy,1026,role playing,3782,strategy,,,,,,,,,,,,,,,Tales of the World: Reve Unitia,37,Nintendo 3DS,7615,Might & Magic Heroes VII,9472,Sorcerer King,19404,Eador: Imperium,26574,Force of Nature,27092,GreedFall,27209,SINoALICE,28182,Reverse Crawl,54775,Shadows: Awakening,55199,Dragon: Marked for Death,57296,White Cat Project,1,Action,,,,,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49832,0,2648,The Powerpuff Girls,984,The Powerpuff Girls,1,Single player,,,8,Platform,,,,,1059,side-scrolling,,,,,,,,,,,,,,,,,,,,,The Powerpuff Girls: Battle HIM,22,Game Boy Color,25636,Nights of Azure 2: Bride of the New Moon,34024,Soldiers: Arena,74000,Cybergenic Ranger: Secret of the 7th Planet,87622,Garena Free Fire,89550,Zoids Wild: Blast Unleashed,100800,Battle Royale : Survival.io Zombie,105049,Remnant: From the Ashes,106805,Call of Duty: Mobile,111130,Apsulov: End of Gods,113895,Havocado,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35494,0,5463,12 Labours of Hercules,1631,The Labours of Heracles,1,Single player,,,9,Puzzle,15,Strategy,31,Adventure,35,greek mythology,101,casual,993,real-time,1534,hercules,3430,time management,,,,,,,,,,,,,12 Labours of Hercules III: Girl Power,3,Linux,236,Myst,26601,12 Labours of Hercules IV: Mother Nature,30014,12 Labours of Hercules VI: Race for Olympus,32821,12 Labours of Hercules V: Kids of Hellas,35493,12 Labours of Hercules II: The Cretan Bull,35932,12 Labours of Hercules,109129,Iris.Fall,110503,Degrees of Separation,113390,12 Labours of Hercules VIII: How I Met Megara,125358,12 Labours of Hercules IX: A Hero's Moonwalk,17,Fantasy,,,80,2,,,,,,,,,,,,,,,6,PC (Microsoft Windows),33,Arcade,14,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,iOS,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77175,3,219,Street Fighter,792,Street Fighter,1,Single player,2,Multiplayer,4,Fighting,33,Arcade,,,61,martial arts,107,fighting,960,compilation,1333,online,1507,rock,2453,bundle,2679,katana,3776,shuriken,4163,sprite,4173,concept art,4187,mask,Street Fighter 30th Anniversary Collection,6,PC (Microsoft Windows),8258,Street Fighter V,8479,Naruto Shippuden: Ultimate Ninja Storm Revolution,14704,Rise of Incarnates,19085,Shadow Tactics: Blades of the Shogun,27419,Brawlout,28175,Naruto to Boruto: Shinobi Striker,36911,Dragon Ball FighterZ,39244,Shadow Fight 2,61985,Soul-Arena,103369,KILL la KILL: IF,1,Action,,,80.9695057211711,17,,,4199,fedora hat,4417,claw,4446,gun,4460,armor,4508,knife,4574,headband,48,PlayStation 4,,,49,Xbox One,,,4670,jitte,4809,karate gi,4980,baton,5037,trench coat,5201,shun goku satsu,5396,shoto-clone,,,,,,,,,,,5523,leaderboard,5758,handcuffs,5775,grenade,5893,shoryuken,5894,hadouken,9360,ranked match,14904,player match,16809,playstation experience 2017,,,,,,,,,,,,,,,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74020,0,4628,Sim,1017,Sim,1,Single player,,,7,Music,13,Simulator,,,1148,simulation,1495,abstract,2966,piano,4137,music/rhythm,7327,music creation,,,,,,,,,,,,,SimTunes,6,PC (Microsoft Windows),17130,Unclaimed World,17519,Project Aura,18623,Villagers,29173,Startup Company,31515,Another Brick in the Mall,36269,Supreme Ruler Ultimate,36346,TransOcean: The Shipping Company,55590,Mashinky,63933,EZ2ON,77720,Re:Stage! Prism Step,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28391,0,712,Puzzle Bobble,1003,Bubble Bobble,1,Single player,2,Multiplayer,9,Puzzle,,,,,4134,digital distribution,23849,satellaview,25264,broadcast,26906,retroachievements,,,,,,,,,,,,,,,Bust-A-Move,19,Super Nintendo Entertainment System,11367,Anna's Quest,19164,Borderlands 3,20329,Figment,28070,Planet Alpha,36198,Children of Morta,55190,Pikuniku,75240,Erica,89132,Little Things Forever,150589,Pico-pico Pirates,151898,DoReMi-ya no Original Sound Witch: Blue Sound Witch,17,Fantasy,,,76.0496773358693,19,27,Comedy,,,,,,,,,,,,,35,Sega Game Gear,,,50,3DO Interactive Multiplayer,35,Kids,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,Super Famicom,79,Neo Geo MVS,80,Neo Geo AES,136,Neo Geo CD,306,Satellaview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68380,0,,,60,Pokémon,1,Single player,,,2,Point-and-click,,,,,274,minigames,,,,,,,,,,,,,,,,,,,,,Pokémon Playhouse,34,Android,19401,Barbie Magic Fairy Tales: Barbie as Rapunzel,104497,Sweet Baby Girl Cleanup 6,127974,Batta Batta: Kampen mod Ultra,129777,Batta Batta: Skurkestreger,129781,Sune och Hans Värld: Pussjakten,141497,Abenteuer Stahl,148304,Bibi Blocksberg: Der verhexte Liebesbrief,151206,Bibi & Tina: Mikoschs großer Auftritt,159092,Bananas in Pyjamas: It's Party Time,210114,Madeline: European Adventures,35,Kids,,,,,,,,,,,,,,,,,,,39,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60057,0,3166,Family Stadium,4056,Family Stadium,1,Single player,,,14,Sport,,,,,3,aliens,20,baseball,350,comedy,970,sci-fi,1166,sports,4658,baseball bat,4668,baseball cap,5152,removed from eshop,,,,,,,Pro Yakyuu Famista Returns,37,Nintendo 3DS,15851,Score! Hero,38010,Hatayama Hacchi no Pro Yakyuu News! Jitsumei-ban,41688,Konami's Baseball,43878,Big League Slugger Baseball,43992,Baseball Stars Color,48811,Nantettatte!! Baseball,57868,Jikkyou Pawafuru Puroyakyu Heroes,73330,Home Run Derby,78789,Tony La Russa Baseball,116353,Real Football 2019,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46815,0,,,419,JoJo's Bizarre Adventure,1,Single player,2,Multiplayer,4,Fighting,,,,,78,anime,107,fighting,3126,based on an anime,3434,jojo,11062,stand,24761,jojo's bizarre adventure,,,,,,,,,,,JoJo's Venture,52,Arcade,4052,One Piece: Grand Battle!,14704,Rise of Incarnates,36732,Fighting Angels,57296,White Cat Project,57372,SoulWorker,61985,Soul-Arena,76852,My Hero Academia: Battle for All,89550,Zoids Wild: Blast Unleashed,103288,Jump Force,103369,KILL la KILL: IF,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37134,3,1596,.hack//G.U,607,.Hack,1,Single player,,,12,Role-playing (RPG),31,Adventure,,,78,anime,103,cyberpunk,227,sword,296,fantasy,301,health,521,jrpg,970,sci-fi,1026,role playing,1323,remastered,1440,artificial intelligence,1735,inventory,.hack//G.U. Last Recode,6,PC (Microsoft Windows),660,Darkstone,1877,Cyberpunk 2077,3222,Chasm,14394,Battle Brothers,22387,Legrand Legacy,26845,Fire Emblem: Three Houses,27092,GreedFall,36198,Children of Morta,55038,Immortal: Unchained,55199,Dragon: Marked for Death,1,Action,,,76.008316008316,6,17,Fantasy,2561,spear,2679,katana,3486,boss fight,3833,bosses,4141,games based on anime,4245,playstation trophies,48,PlayStation 4,,,130,Nintendo Switch,18,Science fiction,4284,leveling up,4311,hd remasters,4402,revive,4414,computer,4419,axe,4444,currency,,,,,,,,,,,4450,hat,4497,randomly generated dungeons,4543,experience points,4611,cutscene,4787,treasure chest,4852,side quests,4956,a.i. companion,5032,mini-boss,5320,hit points,5586,tattoo,5591,healer,5935,elements,6493,finishing move,6720,fire element,7166,battle screen,,,,,7304,airship,7447,giant axe,8311,cliffhanger,8312,data drain,8313,future internet,8314,grunties,8315,greatsword,8316,twilight bracelet,8317,book of ryu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49942,0,2986,Disney,26,Disney,1,Single player,,,12,Role-playing (RPG),,,,,4142,licensed game,4379,adapted from television,4725,young protagonist,,,,,,,,,,,,,,,,,Disney's Doug: Doug's Big Game,22,Game Boy Color,25636,Nights of Azure 2: Bride of the New Moon,54775,Shadows: Awakening,57372,SoulWorker,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,113109,Marvel Ultimate Alliance 3: The Black Order,113636,Rangers of Oblivion,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46358,0,2839,Sonic Drift,457,Sonic The Hedgehog,1,Single player,,,10,Racing,14,Sport,,,695,kart race,,,,,,,,,,,,,,,,,,,,,Sonic Drift 2,35,Sega Game Gear,47161,Drift 19,87673,Nippon Marathon,113105,Winning Post 9,113895,Havocado,114285,NBA 2K20,116353,Real Football 2019,118871,GRID,119161,Need for Speed Heat,119422,eFootball PES 2020,120126,MXGP 2019 - The Official Motocross Videogame,1,Action,,,36.5927145584143,11,,,,,,,,,,,,,,,37,Nintendo 3DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44781,10,3350,Puyo Puyo,1800,Puyo Puyo,1,Single player,2,Multiplayer,9,Puzzle,,,,,2541,tile matching,2875,puzzle,16891,definitive edition,25647,puyo puyo,,,,,,,,,,,,,,,Puyo Puyo SUN Ketteiban,7,PlayStation,10603,Numba Deluxe,11367,Anna's Quest,18011,Rusty Lake Hotel,24426,Forgotton Anne,25222,Rusty Lake: Roots,26223,Quern - Undying Thoughts,28070,Planet Alpha,55190,Pikuniku,60044,Injection,82953,Invert: Tile Flipping Puzzles,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44822,0,4233,Ranma ½,1145,Ranma ½,1,Single player,,,4,Fighting,,,,,61,martial arts,78,anime,107,fighting,227,sword,350,comedy,1098,water,2438,weather,4141,games based on anime,4142,licensed game,4143,transformations,4406,love triangle,Ranma ½: Battle Renaissance,7,PlayStation,37599,Dragon Ball Z: Idainaru Son Goku Densetsu,38278,Ranma ½: Aka Neko-dan Teki Hihou,42410,Ranma ½: Ougi Jaanken,42739,Ranma ½: Chougi Ranbu-hen,44462,Ranma ½: Hard Battle,46402,Ranma ½: Byakuran Aika,49129,Ranma ½: Netsuretsu Kakutou-hen,61985,Soul-Arena,63641,Super Brawl 2,72691,Ranma ½: Toraware no Hanayome,27,Comedy,,,,,,,5782,tie-in,6486,sex change,11537,naru punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49976,0,3757,Animal Breeder,4146,Animal Breeder,1,Single player,,,12,Role-playing (RPG),13,Simulator,15,Strategy,153,animals,511,breeding,817,pet-raising,1026,role playing,4370,super game boy enhancement,,,,,,,,,,,,,Animal Breeder 3,22,Game Boy Color,19404,Eador: Imperium,25311,Star Control: Origins,26574,Force of Nature,35994,Survivalist,51577,Rise of Industry,64295,Animal Breeder 2,78715,Animal Breeder,103232,Super Seducer 2,109339,CHANGE: A Homeless Survival Experience,117717,Planet Zoo,33,Sandbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42462,0,,,2585,Slayers,1,Single player,,,12,Role-playing (RPG),,,,,25265,japan only,29745,fan translation - english,31164,supported language - japanese,,,,,,,,,,,,,,,,,Slayers,58,Super Famicom,49414,Oriental Blue,54775,Shadows: Awakening,69007,AION: Legions of War,79726,Shin Megami Tensei if...,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,106987,Torchlight III,113636,Rangers of Oblivion,113910,Forged Fantasy,115653,Pokémon Shield,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48127,0,3698,Flying Dragon,3400,Flying Dragon,1,Single player,,,4,Fighting,8,Platform,25,Hack and slash/Beat 'em up,61,martial arts,107,fighting,982,brawler,2049,platformer,4134,digital distribution,4522,virtual console,5436,cheat code,15548,tusk soldiers,,,,,,,Flying Dragon: The Secret Scroll,18,Nintendo Entertainment System,14704,Rise of Incarnates,19150,Vagante,24426,Forgotton Anne,28070,Planet Alpha,54775,Shadows: Awakening,55173,Semblance,55190,Pikuniku,56033,Dream Alone,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,1,Action,,,,,17,Fantasy,,,,,,,,,,,,,41,Wii U,,,99,Family Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36753,10,2773,Kunio-kun,3390,Kunio-kun,1,Single player,2,Multiplayer,4,Fighting,14,Sport,,,1504,high school,2873,attack,4054,timer,4074,battle,4213,countdown timer,4317,ladder,15337,weapon,17314,time,26073,cross country racing,28045,kunio-kun,35654,nekketsu high school,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai,86,TurboGrafx-16/PC Engine,4052,One Piece: Grand Battle!,15851,Score! Hero,59858,Lethal League Blaze,73083,Downtown Nekketsu March Super-Awesome Field Day!,89550,Zoids Wild: Blast Unleashed,101608,Anima: Gate of Memories - The Nameless Chronicles,103369,KILL la KILL: IF,109277,Samurai Shodown,118871,GRID,119422,eFootball PES 2020,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78462,1,302,Ace Attorney,1163,Ace Attorney,1,Single player,,,2,Point-and-click,9,Puzzle,31,Adventure,78,anime,113,courtroom,215,detective,350,comedy,1027,adventure,1889,gyakuten saiban,1890,ace attorney,1891,phoenix wright,4134,digital distribution,5471,law,,,Phoenix Wright: Ace Attorney - Spirit of Justice - Special Episode: Turnabout Time Traveler,37,Nintendo 3DS,60,The Secret of Monkey Island,18011,Rusty Lake Hotel,18841,Gibbous: A Cthulhu Adventure,25222,Rusty Lake: Roots,26870,Necrobarista,27725,The Room: Old Sins,54678,Rusty Lake Paradise,56033,Dream Alone,75240,Erica,105196,Don't Notice Me,27,Comedy,,,,,31,Drama,,,,,,,,,,,,,,,34,Visual Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
