id,category,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,genres/0/id,genres/0/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,collection/id,collection/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,themes/1/id,themes/1/name,keywords/3/id,keywords/3/name,game_modes/2/id,game_modes/2/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,themes/2/id,themes/2/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,genres/3/id,genres/3/name,franchises/1/id,franchises/1/name,rating,rating_count,genres/4/id,genres/4/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,themes/3/id,themes/3/name,themes/4/id,themes/4/name,game_modes/3/id,game_modes/3/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,themes/5/id,themes/5/name,themes/6/id,themes/6/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,genres/5/id,genres/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,genres/6/id,genres/6/name
125204,0,1588,A Cat's Night,1,Single player,,,2,Point-and-click,570,cats,4329,cat,24127,forlì,A Cat's Night 2: Orazio goes to town,6,PC (Microsoft Windows),,,11367,Anna's Quest,13189,Masochisia,15699,Neko Atsume: Kitty Collector,18011,Rusty Lake Hotel,25222,Rusty Lake: Roots,27792,PC Building Simulator,81275,Unforeseen Incidents,105196,Don't Notice Me,119412,The Longest Game Ever 2,125203,A Cat's Night,27,Comedy,5852,A Cat's Night,32,Indie,,,34,Educational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114138,0,497,Ghost in the Shell,1,Single player,2,Multiplayer,5,Shooter,103,cyberpunk,125,based on a tv series,970,sci-fi,Ghost in the Shell: Stand Alone Complex,38,PlayStation Portable,,,1877,Cyberpunk 2077,28751,Black Squad,55038,Immortal: Unchained,57187,Crackle Cradle,68286,Earth Defense Force: Iron Rain,68287,Left Alive,105049,Remnant: From the Ashes,105269,Gene Rain,105482,The Cycle,113362,PlanetSide Arena,1,Action,4154,Ghost in the Shell,,,,,18,Science fiction,1286,based on a movie,,,,,,,,,2385,free-to-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119225,0,784,world of darkness,1,Single player,,,12,Role-playing (RPG),211,vampire,24056,horror visual novel,,,Vampire: The Masquerade - Coteries of New York,3,Linux,6,PC (Microsoft Windows),25311,Star Control: Origins,25646,Don't Knock Twice,28309,Tanzia,68271,DARQ,80916,Omensight,96217,Eternity: The Last Unicorn,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,111130,Apsulov: End of Gods,1,Action,15,Vampire: The Masquerade,31,Adventure,32,Indie,19,Horror,,,,,14,Mac,48,PlayStation 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Visual Novel,,,70.1648854826575,10,,,49,Xbox One,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126491,0,77,Teenage Mutant Ninja Turtles,1,Single player,2,Multiplayer,25,Hack and slash/Beat 'em up,659,tmnt,1147,fan made,,,Teenage Mutant Ninja Turtles: Rescue Palooza!,6,PC (Microsoft Windows),,,43367,Rico,54775,Shadows: Awakening,76253,Devil May Cry 5,87728,Pigeon Pop,90011,One Finger Death Punch 2,103168,Warhammer: Chaosbane,112078,Sky Gamblers: Storm Raiders 2,113109,Marvel Ultimate Alliance 3: The Black Order,115283,Astral Chain,117533,River City Girls,1,Action,,,33,Arcade,,,,,,,3,Co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119336,0,1798,Pixel Ripped,1,Single player,,,31,Adventure,126,retro,,,,,Pixel Ripped 1995,6,PC (Microsoft Windows),162,Oculus VR,25646,Don't Knock Twice,43367,Rico,87514,Granny,96217,Eternity: The Last Unicorn,105269,Gene Rain,106987,Torchlight III,110503,Degrees of Separation,111130,Apsulov: End of Gods,113360,Hytale,113895,Havocado,1,Action,,,32,Indie,33,Arcade,,,,,,,165,PlayStation VR,384,Oculus Quest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,,,386,Meta Quest 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121023,13,979,The Sims,1,Single player,,,12,Role-playing (RPG),43,life simulation,101,casual,182,character customization,The Sims 4: Kids Room Stuff,6,PC (Microsoft Windows),14,Mac,3212,The Sims 4,9243,Life is Feudal: Your Own,19164,Borderlands 3,26574,Force of Nature,38967,Cooking Simulator,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,2645,The Sims 4,13,Simulator,31,Adventure,27,Comedy,1387,cute,,,48,PlayStation 4,49,Xbox One,33,Sandbox,1403,building,1511,funny,2084,relaxing,2424,realistic,2760,family friendly,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,23657,lgbtq,23856,lgbtq+,29057,ts4,29527,stuff pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,PlayStation 5,169,Xbox Series X|S,44,Romance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120274,0,1469,Mob Psycho 100,1,Single player,,,12,Role-playing (RPG),2648,based on a manga,3126,based on an anime,,,Mob Psycho 100: Psychic Battle,34,Android,39,iOS,7615,Might & Magic Heroes VII,13196,Tears of Avia,19164,Borderlands 3,49414,Oriental Blue,96217,Eternity: The Last Unicorn,97043,Black Clover Phantom Knights,99118,Dragalia Lost,106987,Torchlight III,112191,Epic Seven,115653,Pokémon Shield,17,Fantasy,,,16,Turn-based strategy (TBS),,,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125846,0,3250,Magical Taluluto,1,Single player,,,31,Adventure,226,magic,22803,magical,33882,taruruto,Magical Taluluto-kun 2: Raiba Zone Panic!!,33,Game Boy,,,28010,God Eater 3,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,113360,Hytale,1,Action,8190,Magical Taluluto-kun,,,,,17,Fantasy,33883,takoyaki,,,,,,,,,33884,honmaru edojou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118815,0,780,Touhou Project,1,Single player,,,5,Shooter,78,anime,166,shoot 'em up,226,magic,Touhou Kikeijuu: Wily Beast and Weakest Creature,6,PC (Microsoft Windows),,,18182,Momodora: Reverie Under the Moonlight,26226,Celeste,75385,Touhou Tenkuushou: Hidden Star in Four Seasons,105447,Touhou Luna Nights,106400,Touhou Makuka Sai: Fantastic Danmaku Festival,116271,Touhou Kanjuden: Legacy of Lunatic Kingdom,119606,Touhou Kishinjou: Double Dealing Character,119608,Touhou Shinreibyou: Ten Desires,148225,Touhou Fantasia,199783,Touhou Makuka Sai: Fantastic Danmaku Festival Part II,1,Action,2093,Touhou Project,31,Adventure,32,Indie,17,Fantasy,227,sword,,,,,,,,,288,2d,396,japanese,436,text,623,horse,696,beast,706,shooting,770,chicken,905,difficult,911,bullet hell,962,female protagonist,1065,dragon,1181,fairy,1387,cute,1567,japan,1624,demo,1777,wizard,2152,high score,2274,star,2426,story rich,2564,youkai,2684,girl,2712,danmaku,2759,turtle,3347,touhou,3380,doujin soft,,,,,70.6524509903837,5,,,,,,,,,,,,,,,,,,,,,3403,great soundtrack,3481,shoot'em up,3683,lore-rich,3793,score,3803,magical girl,3906,story mode,3925,level,4246,bullet,4350,bomb,4353,human,4684,eagle,4846,heart,5007,torii,5029,difficulty level,5116,laser,5351,stone,5723,option,5741,needle,7193,grazing,7461,spell,7616,amulet,7677,ribbon,8929,shrine maiden,8932,lunatic,8972,ghost,10186,haniwa,11680,phantom,17315,dinosaur,17598,doujin,17611,shot,17655,touhou project,18194,gensokyo,18317,animal,18756,card,19540,mountain,19929,talking,23114,english not supported,23177,reimu hakurei,24334,creature,24875,conversation,28386,practice,28667,soul,31258,faith,33787,marisa kirisame,33802,youmu kompaku,34106,urumi ushizaki,34107,yachie kiccho,34108,eika ebisu,34109,kutaka niwatari,34111,keiki haniyasushin,34112,saki kurokoma,34113,touhou 17,34124,hakurei shrine,34237,otter,34238,mayumi joutouguu,34278,yin-yang ball,34301,graze,34318,magician,34341,spell card,34363,stage,34412,master spark,34418,extra mode,34420,replay,34421,music room,34428,youkai girl,34505,touhou kikeijuu,34553,player data,34554,demo play,34557,spell practice,34558,manual,34562,illusion laser,34564,weakest creature,34565,wily beast,34566,wolf goast,34567,otter goast,34568,eagle goast,34569,beast select,34570,player select,34571,roukanken,34572,stage select,34573,seraphic chicken,34661,half-human,34662,half-phantom,34745,character selection,34775,doujin game,36245,beast sprits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122311,0,2088,Gungeon,1,Single player,,,5,Shooter,3298,sidescroller,,,,,Exit the Gungeon,6,PC (Microsoft Windows),39,iOS,28070,Planet Alpha,29032,Pepper Grinder,43367,Rico,55038,Immortal: Unchained,55042,Blazing Chrome,96217,Eternity: The Last Unicorn,105269,Gene Rain,106987,Torchlight III,110503,Degrees of Separation,113360,Hytale,1,Action,6374,Gungeon,8,Platform,31,Adventure,17,Fantasy,,,,,48,PlayStation 4,49,Xbox One,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Indie,,,60.2806762187911,5,33,Arcade,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123624,0,1075,Black Mirror,1,Single player,,,33,Arcade,391,movie games,597,falling,1040,free falling,Nohzdyve,26,ZX Spectrum,,,15851,Score! Hero,25640,Octogeddon,43367,Rico,87728,Pigeon Pop,103369,KILL la KILL: IF,105049,Remnant: From the Ashes,110503,Degrees of Separation,112078,Sky Gamblers: Storm Raiders 2,113895,Havocado,121036,Hot Shot Burn,1,Action,,,,,,,,,4382,games based on movies,,,,,,,,,17686,netflix,25389,movie,25802,black mirror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117322,11,133,Harry Potter,1,Single player,,,12,Role-playing (RPG),447,game boy color,523,harry potter,1787,demake,Harry Potter and the Chamber of Secrets,22,Game Boy Color,,,28010,God Eater 3,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,116530,Vampire: The Masquerade - Bloodlines 2,1,Action,1502,Harry Potter,31,Adventure,,,17,Fantasy,2399,turn-based combat,,,,,,,,,23686,gbc,25963,turn-based rpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121439,0,977,Total War,1,Single player,,,15,Strategy,246,cardgame,482,collectible card game ( ccg ),1682,spin-off,Total War: Elysium,6,PC (Microsoft Windows),34,Android,6985,Three Kingdoms: Fate of the Dragon,9760,Commandos 5,13196,Tears of Avia,16497,Timelines: Assault on America,18623,Villagers,34024,Soldiers: Arena,55029,Age of Empires IV,78550,Bad North,79134,Ancient Cities,102163,Dawn of Man,17,Fantasy,,,,,,,22,Historical,,,,,39,iOS,,,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119124,1,891,Tekken,1,Single player,2,Multiplayer,4,Fighting,541,dlc,,,,,Tekken 7: Anna Williams,6,PC (Microsoft Windows),48,PlayStation 4,4052,One Piece: Grand Battle!,59858,Lethal League Blaze,89550,Zoids Wild: Blast Unleashed,101608,Anima: Gate of Memories - The Nameless Chronicles,103269,Dead or Alive 6,109277,Samurai Shodown,114285,NBA 2K20,116353,Real Football 2019,118871,GRID,119422,eFootball PES 2020,1,Action,275,Tekken,14,Sport,,,,,,,4,Split screen,49,Xbox One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Massively Multiplayer Online (MMO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118219,0,1445,John Wick,1,Single player,,,13,Simulator,1286,based on a movie,,,,,John Wick Hex,6,PC (Microsoft Windows),14,Mac,8422,Breach & Clear,13196,Tears of Avia,25311,Star Control: Origins,34024,Soldiers: Arena,36258,Order of Battle: World War II,36553,Medieval Kingdom Wars,78550,Bad North,102057,Age of Wonders: Planetfall,107218,Desperados III,119171,Baldur's Gate 3,1,Action,,,15,Strategy,16,Turn-based strategy (TBS),39,Warfare,,,,,48,PlayStation 4,49,Xbox One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Tactical,,,63.8713383113153,8,,,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119890,0,1110,FIFA,1,Single player,2,Multiplayer,14,Sport,26,soccer,27,football,,,FIFA 20: Champions Edition,6,PC (Microsoft Windows),48,PlayStation 4,701,FIFA Soccer 2002: Major League Soccer,15851,Score! Hero,18681,ISS Pro Evolution 2,57738,Cartoon Network Superstar Soccer: Goal!!!,100359,Pro Evolution Soccer 2019,106814,Club Soccer Director 2019,114286,Madden NFL 20,114287,FIFA 20,116353,Real Football 2019,119422,eFootball PES 2020,32,Non-fiction,91,FIFA,,,,,,,,,3,Co-operative,49,Xbox One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118716,0,1232,Club Penguin,1,Single player,,,9,Puzzle,23258,club penguin,,,,,Puffle Launch App,34,Android,39,iOS,19222,Digging Jim,25646,Don't Knock Twice,25905,Winds of Revenge,28070,Planet Alpha,55190,Pikuniku,60044,Injection,87507,Whirly Word HD,95776,Turn It On!,100800,Battle Royale : Survival.io Zombie,113895,Havocado,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126039,0,2308,Xuan-Yuan Sword,1,Single player,,,12,Role-playing (RPG),4133,role-playing,26696,xuan-yuan sword,,,Xuan-Yuan Sword 6: The Phoenix Soars in the Sky among Millennial Clouds,6,PC (Microsoft Windows),,,13196,Tears of Avia,37382,Pokémon Sword,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,106987,Torchlight III,112191,Epic Seven,115653,Pokémon Shield,17,Fantasy,6612,Xuan-Yuan Sword,16,Turn-based strategy (TBS),31,Adventure,22,Historical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
