id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,rating,rating_count,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,themes/2/id,themes/2/name,themes/3/id,themes/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,franchises/1/id,franchises/1/name,game_modes/3/id,game_modes/3/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,franchises/8/id,franchises/8/name,franchises/9/id,franchises/9/name,franchises/10/id,franchises/10/name,franchises/11/id,franchises/11/name,franchises/12/id,franchises/12/name,franchises/13/id,franchises/13/name,franchises/14/id,franchises/14/name,franchises/15/id,franchises/15/name,franchises/16/id,franchises/16/name,franchises/17/id,franchises/17/name,franchises/18/id,franchises/18/name,franchises/19/id,franchises/19/name,franchises/20/id,franchises/20/name,franchises/21/id,franchises/21/name,franchises/22/id,franchises/22/name,franchises/23/id,franchises/23/name,franchises/24/id,franchises/24/name,franchises/25/id,franchises/25/name,franchises/26/id,franchises/26/name,franchises/27/id,franchises/27/name,franchises/28/id,franchises/28/name,franchises/29/id,franchises/29/name,franchises/30/id,franchises/30/name,franchises/31/id,franchises/31/name,franchises/32/id,franchises/32/name,franchises/33/id,franchises/33/name,franchises/34/id,franchises/34/name,franchises/35/id,franchises/35/name,franchises/36/id,franchises/36/name,franchises/37/id,franchises/37/name,franchises/38/id,franchises/38/name,franchises/39/id,franchises/39/name,franchises/40/id,franchises/40/name,franchises/41/id,franchises/41/name,franchises/42/id,franchises/42/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,genres/5/id,genres/5/name,themes/4/id,themes/4/name,themes/5/id,themes/5/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,platforms/9/id,platforms/9/name,genres/6/id,genres/6/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name
178361,0,5489,The Dark Pictures Anthology,2288,The Dark Pictures Anthology,1,Single player,3,Co-operative,,,31,Adventure,,,,,840,cinematic,,,,,,,,,,,,,,,,,,,,,,,,,The Dark Pictures Anthology: The Devil in Me,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,167,PlayStation 5,73.4369389449115,10,11668,Dollhouse,25646,Don't Knock Twice,27266,House of Caravan,55047,The Dark Pictures Anthology: Man of Medan,55282,Infliction,55322,Pathologic 2,107614,Hello Neighbor: Hide and Seek,109550,Silver Chains,111130,Apsulov: End of Gods,120201,TONIGHT IT FOLLOWS,19,Horror,20,Thriller,21,Survival,,,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145515,0,2095,Pac-Man,892,PAC-MAN,2,Multiplayer,5,Massively Multiplayer Online (MMO),,,33,Arcade,,,,,3510,battle royale,,,,,,,,,,,,,,,,,,,,,,,,,Pac-Man 99,130,Nintendo Switch,,,,,,,76.3845846899799,9,43367,RICO,87622,Garena Free Fire,87668,Galaxy Attack: Alien Shooter,87728,Pigeon Pop,89025,Helix Jump,90965,Donut Drop by ABCya,95340,PUBG Mobile,112078,Sky Gamblers: Storm Raiders 2,113895,Havocado,117939,Hyperlight Ultimate,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115304,0,1150,Five Nights at Freddy's,2854,Five Nights at Freddy's,1,Single player,,,,,9,Puzzle,31,Adventure,,,575,robots,1836,survival horror,23603,playstation state of play,,,,,,,,,,,,,,,,,,,,,Five Nights at Freddy's: Help Wanted,6,PC (Microsoft Windows),34,Android,39,iOS,48,PlayStation 4,62.604283433109,11,11668,Dollhouse,13210,How to Survive 2,25646,Don't Knock Twice,27266,House of Caravan,102584,Dying Light 2: Stay Human,107614,Hello Neighbor: Hide and Seek,109550,Silver Chains,111130,Apsulov: End of Gods,114455,Pacify,117149,Lasagna Boy,1,Action,19,Horror,21,Survival,,,49,Xbox One,130,Nintendo Switch,167,PlayStation 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,Xbox Series X|S,384,Oculus Quest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85663,0,449,Mario Kart,845,Mario,1,Single player,2,Multiplayer,,,10,Racing,,,,,92,free to play ( f2p ),23778,in-app purchases,23798,in-app purchases: premium currency,23814,in-app purchases: subscription,23817,subscription: monthly,,,,,,,,,,,,,,,,,Mario Kart Tour,34,Android,39,iOS,,,,,59.7431282759854,36,82090,Forza Horizon 4,102868,World War 3,113362,PlanetSide Arena,118871,GRID,119185,Passion Puzzle,119199,Bottle Flip 3D,119207,Aquapark.io,120309,Dancing Road: Color Ball Run!,120564,Evil Lands,121938,Hot Wheels Infinite Loop,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106764,3,2624,Middle-earth,11,The Lord of the Rings,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,,,16891,definitive edition,,,,,,,,,,,,,,,,,,,,,,,,,Middle-earth: Shadow of War - Definitive Edition,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,81.36750142870159,8,28010,God Eater 3,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,115653,Pokémon Shield,1,Action,17,Fantasy,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115278,10,767,Rune Factory,546,Rune Factory,1,Single player,,,,,12,Role-playing (RPG),13,Simulator,,,1039,port,1323,remastered,1868,enhanced version,,,,,,,,,,,,,,,,,,,,,Rune Factory 4 Special,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,87.87101796729542,10,19164,Borderlands 3,25311,Star Control: Origins,54775,Shadows: Awakening,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,106987,Torchlight III,112191,Epic Seven,113636,Rangers of Oblivion,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109462,0,521,Animal Crossing,1820,Animal Crossing,1,Single player,2,Multiplayer,3,Co-operative,13,Simulator,,,,,43,life simulation,182,character customization,509,fishing,1435,nintendo,2102,item collecting,2521,random events,8221,real time game clock,24617,life simulator,,,,,,,,,,,Animal Crossing: New Horizons,130,Nintendo Switch,,,,,,,83.44926286652321,272,3212,The Sims 4,26574,Force of Nature,34823,Sol 0: Mars Colonization,37419,Dude Simulator,51577,Rise of Industry,55689,Academia: School Simulator,105011,Dude Simulator 2,106279,Among Trees,107233,The Settlers: New Allies,117717,Planet Zoo,33,Sandbox,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111330,0,2520,Atelier: Arland,900,Atelier,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,,,510,crafting,521,jrpg,2390,roaming encounters,2399,turn-based combat,2668,alchemy,4767,resource gathering,,,,,,,,,,,,,,,Atelier Lulua: The Scion of Arland,6,PC (Microsoft Windows),48,PlayStation 4,130,Nintendo Switch,,,70,3,25921,Atelier Firis: The Alchemist and the Mysterious Journey,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,103334,Dragon Star Varnir,106987,Torchlight III,115280,Oninaki,115653,Pokémon Shield,119061,Atelier Ryza: Ever Darkness & the Secret Hideout,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152354,0,453,Mario Party,845,Mario,2,Multiplayer,,,,,35,Card & Board Game,,,,,938,party,1024,party game,1361,board game,1473,multiplayer,2165,yoshi,2555,mario,4328,minigame collection,9116,toad,23983,wario,25315,luigi,25593,waluigi,27691,minigame,27721,bowser,Mario Party Superstars,130,Nintendo Switch,,,,,,,80.0011640239059,14,1070,Super Mario World,2329,Mario Party 3,2336,Mario Party 9,9621,Super Smash Bros. for Nintendo 3DS,28113,Use Your Words,28213,The Jackbox Party Pack 4,81145,Mario Tennis Aces,88938,Exploding Kittens,90101,Super Smash Bros. Ultimate,115276,Super Mario Maker 2,40,Party,,,,,,,,,,,,,29426,toad (mario),29427,peach (mario),29440,donkey kong (character),29566,waluigi as a playable character,29630,princess peach as a playable character,29634,birdo (mario),30015,yoshi (mario character),30021,bowser (mario character),30042,wario as a playable character,30329,mario party,31164,supported language - japanese,31170,supported language - english,31209,supported language - portuguese,31448,rosalina - mario character,31812,birdo as a playable character,31813,daisy - mario character,31814,daisy as a playable character,31815,rosalina as a playable character,,,,,32463,e3 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103292,0,66,Gears of War,1276,Gears of War,1,Single player,2,Multiplayer,3,Co-operative,5,Shooter,31,Adventure,,,1025,shooter,22689,third person shooter game,,,,,,,,,,,,,,,,,,,,,,,Gears 5,6,PC (Microsoft Windows),49,Xbox One,169,Xbox Series X|S,,,81.66764213347861,159,38030,Phantomers Insurreccion,52189,Grand Theft Auto VI,75242,Blood & Truth,76877,Russia.2028,96217,Eternity: The Last Unicorn,103329,Control,105049,Remnant: From the Ashes,105269,Gene Rain,106805,Call of Duty: Mobile,111130,Apsulov: End of Gods,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,0,272,Kingdom Hearts,26,Disney,1,Single player,,,,,12,Role-playing (RPG),25,Hack and slash/Beat 'em up,31,Adventure,78,anime,296,fantasy,645,disney,960,compilation,1026,role playing,1075,crossover,2154,shield,2242,good vs evil,2472,sword & sorcery,2510,final fantasy,3486,boss fight,3833,bosses,4099,titan,Kingdom Hearts III,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,74.9094770233086,169,1864,Ni no Kuni: Wrath of the White Witch,10760,Bloodstained: Ritual of the Night,18812,Tales of Berseria,22387,Legrand Legacy,24426,Forgotton Anne,27092,GreedFall,27209,SINoALICE,28168,Code Vein,36198,Children of Morta,55199,Dragon: Marked for Death,1,Action,17,Fantasy,31,Drama,35,Kids,,,,,,,4131,unreal engine 4,4161,jump,4162,anthropomorphism,4169,male protagonists,4353,human,4525,third-person perspective,4907,gloves,4918,real-time combat,4974,male antagonist,5022,final boss,5095,knight,5296,japanese games based on western ips,5329,coming of age,5417,e3 2013,5851,genius-level intellect,6064,power of friendship,6163,can't kill innocents,6217,organization xiii,720,Kingdom Hearts,,,6218,kingdom hearts,6219,heartless,6220,nobody,6221,androgyny,6222,unversed,6223,inside a living creature,6224,princesses of heart,6225,monarchy,6226,keyblade war,6227,keyblade,6228,x-blade keyblade,6686,hd collection,8294,nodachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113374,2,89,Civilization,805,Civilization,1,Single player,2,Multiplayer,,,15,Strategy,16,Turn-based strategy (TBS),,,605,alternate history,994,management,1537,expansion,,,,,,,,,,,,,,,,,,,,,Sid Meier's Civilization VI: Gathering Storm,3,Linux,6,PC (Microsoft Windows),14,Mac,,,82.7763777444953,24,6985,Three Kingdoms: Fate of the Dragon,7615,Might & Magic Heroes VII,13196,Tears of Avia,13660,StarDrive 2,17111,Imagine Earth,23183,Slay,26845,Fire Emblem: Three Houses,55029,Age of Empires IV,55036,Anno 1800,102057,Age of Wonders: Planetfall,17,Fantasy,22,Historical,39,Warfare,41,"4X (explore, expand, exploit, and exterminate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122649,0,6464,Total War Saga,977,Total War,1,Single player,2,Multiplayer,3,Co-operative,11,Real Time Strategy (RTS),13,Simulator,15,Strategy,3257,violent,,,,,,,,,,,,,,,,,,,,,,,,,A Total War Saga: Troy,6,PC (Microsoft Windows),14,Mac,,,,,69.85368347460269,13,18623,Villagers,25311,Star Control: Origins,36258,Order of Battle: World War II,36553,Medieval Kingdom Wars,55036,Anno 1800,78550,Bad North,79134,Ancient Cities,80961,Total War: Three Kingdoms,102163,Dawn of Man,106112,Steel Division 2,1,Action,22,Historical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,Turn-based strategy (TBS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113208,0,3516,Conan,3,Conan,1,Single player,2,Multiplayer,3,Co-operative,11,Real Time Strategy (RTS),15,Strategy,,,1905,base building,2793,base defense,4009,real-time with pause,,,,,,,,,,,,,,,,,,,,,Conan Unconquered,6,PC (Microsoft Windows),,,,,,,50,3,6985,Three Kingdoms: Fate of the Dragon,9789,RimWorld,13196,Tears of Avia,19404,Eador: Imperium,55029,Age of Empires IV,56967,Game of Thrones: Conquest,107218,Desperados III,113201,Rise of Kingdoms,116992,TRIALS OF FIRE,119156,Pokémon Masters,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
