id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,franchises/1/id,franchises/1/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,rating,rating_count,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,genres/2/id,genres/2/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,themes/2/id,themes/2/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,themes/3/id,themes/3/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,game_modes/3/id,game_modes/3/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name,keywords/144/id,keywords/144/name,keywords/145/id,keywords/145/name,keywords/146/id,keywords/146/name,keywords/147/id,keywords/147/name,keywords/148/id,keywords/148/name,keywords/149/id,keywords/149/name,keywords/150/id,keywords/150/name,keywords/151/id,keywords/151/name,keywords/152/id,keywords/152/name,keywords/153/id,keywords/153/name,platforms/9/id,platforms/9/name,platforms/10/id,platforms/10/name,keywords/154/id,keywords/154/name,keywords/155/id,keywords/155/name,keywords/156/id,keywords/156/name,keywords/157/id,keywords/157/name,keywords/158/id,keywords/158/name,keywords/159/id,keywords/159/name,keywords/160/id,keywords/160/name,keywords/161/id,keywords/161/name,keywords/162/id,keywords/162/name,keywords/163/id,keywords/163/name,keywords/164/id,keywords/164/name,keywords/165/id,keywords/165/name,keywords/166/id,keywords/166/name,keywords/167/id,keywords/167/name,keywords/168/id,keywords/168/name,keywords/169/id,keywords/169/name,keywords/170/id,keywords/170/name,keywords/171/id,keywords/171/name,keywords/172/id,keywords/172/name,keywords/173/id,keywords/173/name,keywords/174/id,keywords/174/name,keywords/175/id,keywords/175/name,keywords/176/id,keywords/176/name,keywords/177/id,keywords/177/name,keywords/178/id,keywords/178/name,keywords/179/id,keywords/179/name,keywords/180/id,keywords/180/name,keywords/181/id,keywords/181/name,keywords/182/id,keywords/182/name,keywords/183/id,keywords/183/name,keywords/184/id,keywords/184/name,keywords/185/id,keywords/185/name,keywords/186/id,keywords/186/name,keywords/187/id,keywords/187/name,keywords/188/id,keywords/188/name,keywords/189/id,keywords/189/name,keywords/190/id,keywords/190/name,themes/4/id,themes/4/name,platforms/11/id,platforms/11/name,platforms/12/id,platforms/12/name,themes/5/id,themes/5/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,franchises/8/id,franchises/8/name,franchises/9/id,franchises/9/name,franchises/10/id,franchises/10/name,franchises/11/id,franchises/11/name,franchises/12/id,franchises/12/name,franchises/13/id,franchises/13/name,franchises/14/id,franchises/14/name,franchises/15/id,franchises/15/name,franchises/16/id,franchises/16/name,franchises/17/id,franchises/17/name,franchises/18/id,franchises/18/name,franchises/19/id,franchises/19/name,franchises/20/id,franchises/20/name,franchises/21/id,franchises/21/name,franchises/22/id,franchises/22/name,franchises/23/id,franchises/23/name,franchises/24/id,franchises/24/name,franchises/25/id,franchises/25/name,franchises/26/id,franchises/26/name,franchises/27/id,franchises/27/name,franchises/28/id,franchises/28/name,franchises/29/id,franchises/29/name,genres/5/id,genres/5/name,platforms/13/id,platforms/13/name,platforms/14/id,platforms/14/name,keywords/191/id,keywords/191/name,keywords/192/id,keywords/192/name
23788,2,27,Warcraft,135,Warcraft,,,5,Massively Multiplayer Online (MMO),,,,,12,Role-playing (RPG),,,527,wow,6232,collector's edition,13621,death knight,25922,wotlk,25927,arthas,25928,northrend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World of Warcraft: Wrath of the Lich King - Collector's Edition,6,PC (Microsoft Windows),14,Mac,,,,,,,,,,,,,,,,,13196,Tears of Avia,19164,Borderlands 3,49414,Oriental Blue,54775,Shadows: Awakening,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,103303,The Elder Scrolls: Blades,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19579,0,1050,Exile,2741,Avernum,,,1,Single player,,,,,12,Role-playing (RPG),15,Strategy,117,indie,151,medieval,296,fantasy,1026,role playing,1027,adventure,3782,strategy,5325,three-word game title with conjunction or preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blades of Exile,6,PC (Microsoft Windows),14,Mac,,,,,,,,,,,,,,,,,7615,Might & Magic Heroes VII,19404,Eador: Imperium,22387,Legrand Legacy,27092,GreedFall,28182,Reverse Crawl,28309,Tanzia,34155,The Black Death,35994,Survivalist,36198,Children of Morta,55199,Dragon: Marked for Death,17,Fantasy,22,Historical,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11862,0,,,611,Toaru Majutsu no Index,612,Toaru Kagaku no Railgun,1,Single player,,,,,13,Simulator,31,Adventure,78,anime,1186,multiple protagonists,1526,multiple narratives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toaru Majutsu to Kagaku no Ensemble,38,PlayStation Portable,,,,,,,,,,,,,,,,,,,17906,If My Heart Had Wings,22792,Princess Connect!,25311,Star Control: Origins,28010,God Eater 3,28070,Planet Alpha,55038,Immortal: Unchained,77498,DanMachi: Cross Istoria,110779,Sakura MMO,111187,Eve: Echoes,114009,Dragon Ball Z: Kakarot,17,Fantasy,18,Science fiction,34,Visual Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12939,0,3039,Alien,23,Alien,,,1,Single player,,,,,5,Shooter,31,Adventure,3,aliens,970,sci-fi,1120,horror,1286,based on a movie,4142,licensed game,4153,xenomorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliens: The Computer Game,15,Commodore C64/128/MAX,25,Amstrad CPC,26,ZX Spectrum,27,MSX,93,Commodore 16,,,,,,,,,,,1877,Cyberpunk 2077,18225,The Sinking City,25646,Don't Knock Twice,55038,Immortal: Unchained,68286,Earth Defense Force: Iron Rain,103301,Wolfenstein: Youngblood,105049,Remnant: From the Ashes,105269,Gene Rain,107318,Rebel Galaxy Outlaw,111130,Apsulov: End of Gods,1,Action,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,0,8449,Super Bonk,3160,Bonk,,,1,Single player,,,,,8,Platform,31,Adventure,87,dinosaurs,170,time travel,27629,wii virtual console,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Super Bonk,5,Wii,19,Super Nintendo Entertainment System,58,Super Famicom,,,,,,,,,,,,,73,0,19164,Borderlands 3,28070,Planet Alpha,29032,Pepper Grinder,68582,Dark Devotion,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,106987,Torchlight III,110503,Degrees of Separation,113360,Hytale,115653,Pokémon Shield,17,Fantasy,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10613,0,542,Killer Instinct,1358,Killer Instinct,,,1,Single player,2,Multiplayer,,,4,Fighting,,,61,martial arts,67,robot,107,fighting,227,sword,301,health,558,death,575,robots,589,2.5d,970,sci-fi,977,hand-to-hand combat,4161,jump,4162,anthropomorphism,4282,60 fps on consoles,4302,fireball,4313,boxer,4417,claw,4534,native american,4614,extreme violence,4891,melee,5035,sai,5098,skeleton warriors,5116,laser,5278,commentary,5354,combo,5891,juggling,5930,chain combo,6051,ultra combo,6493,finishing move,6508,ultratech,6639,digitized sprites,7031,uppercut,7447,giant axe,9691,combo breaker,10074,tonfas,10749,advanced computer modeling,Killer Instinct Gold,4,Nintendo 64,49,Xbox One,,,,,,,,,,,,,,,70.6253382546679,18,1242,Tekken,1243,Tekken 2,1244,Tekken 3,1246,Tekken 5,2543,Dragon Ball Z: Ultimate Battle 22,2930,Killer Instinct 2,6386,Dragon Ball: Advanced Adventure,14679,Plasma Sword: Nightmare of Bilstein,14704,Rise of Incarnates,37599,Dragon Ball Z: Idainaru Son Goku Densetsu,18,Science fiction,,,,,13491,e3 1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11474,0,646,Frogger,812,Frogger,,,1,Single player,,,,,8,Platform,33,Arcade,25058,frogger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frogger Inferno,39,iOS,,,,,,,,,,,,,,,,,,,25901,My Friend Pedro,43367,Rico,51485,Super Fancy Pants Adventure,55042,Blazing Chrome,81183,Never Give Up,87728,Pigeon Pop,89025,Helix Jump,110503,Degrees of Separation,112078,Sky Gamblers: Storm Raiders 2,117311,Whipseey and the Lost Atlas,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22020,11,187,Prince of Persia,495,Prince of Persia,,,1,Single player,2,Multiplayer,,,8,Platform,9,Puzzle,390,parkour,608,persian mythology,1027,adventure,1385,wall climbing,4394,dagger,8433,persian,12407,dagger of time,17274,arabian,21789,prince of persia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prince of Persia: Rival Swords,5,Wii,38,PlayStation Portable,,,,,,,,,,,,,,,68.0488211936268,6,9835,Draugen,20342,Toby: The Secret Mine,24426,Forgotton Anne,28070,Planet Alpha,55190,Pikuniku,55984,Blacksad: Under the Skin,56033,Dream Alone,96217,Eternity: The Last Unicorn,106987,Torchlight III,110503,Degrees of Separation,1,Action,17,Fantasy,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Historical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20284,10,272,Kingdom Hearts,720,Kingdom Hearts,,,1,Single player,,,,,5,Shooter,8,Platform,6,rail shooter,174,arpg - action rpg,521,jrpg,645,disney,1033,action-adventure,1673,mickey mouse,2231,3d platformer,2510,final fantasy,18164,sora,18167,goofy,23128,donald duck,25729,roxas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kingdom Hearts II Final Mix,8,PlayStation 2,,,,,,,,,,,,,,,,,84.7834790031448,39,1221,Kingdom Hearts II,1224,Kingdom Hearts Birth by Sleep,19164,Borderlands 3,36198,Children of Morta,47823,Citadel: Forged With Fire,55038,Immortal: Unchained,96217,Eternity: The Last Unicorn,103168,Warhammer: Chaosbane,105049,Remnant: From the Ashes,106987,Torchlight III,1,Action,17,Fantasy,12,Role-playing (RPG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,Comedy,25,Hack and slash/Beat 'em up,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26346,0,2549,Arc the Lad,921,Arc the Lad,,,1,Single player,,,,,12,Role-playing (RPG),15,Strategy,78,anime,296,fantasy,415,turn-based,521,jrpg,1026,role playing,1027,adventure,2071,sequel,3782,strategy,4284,leveling up,4372,psone classics,4449,isometric viewpoint,4543,experience points,4613,non-player character,4709,save point,4891,melee,4917,pocketstation support,6069,quest tracking,7166,battle screen,9510,quest hub,10348,kill quest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arc the Lad III,7,PlayStation,9,PlayStation 3,38,PlayStation Portable,46,PlayStation Vita,,,,,,,,,,,,,7027,SpellForce: The Order of Dawn,7615,Might & Magic Heroes VII,14394,Battle Brothers,19404,Eador: Imperium,22387,Legrand Legacy,25921,Atelier Firis: The Alchemist and the Mysterious Journey,26845,Fire Emblem: Three Houses,27092,GreedFall,27209,SINoALICE,28182,Reverse Crawl,17,Fantasy,,,16,Turn-based strategy (TBS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Tactical,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,0,4340,X-Men,238,X-Men,,,1,Single player,2,Multiplayer,,,8,Platform,,,14,super hero,470,comics,558,death,668,marvel,721,x-men,1186,multiple protagonists,1322,mutants,1636,two player,1739,missile,1986,teleportation,2387,superhero,2679,katana,3831,explosion,4142,licensed game,4161,jump,4213,countdown timer,4310,games based on comic books,4386,double jump,4417,claw,4533,bō,4566,fist,4698,cooperative play,4783,late title card,4866,slashing weapons,5599,been here before,5731,clone,6852,superpowers,7309,combat-based platformer,8874,kunoichi,9456,sentinel,9474,adamantium,9605,cold open,11121,pseudonym,,,,,X-Men 2: Clone Wars,29,Sega Mega Drive/Genesis,,,,,,,,,,,,,,,,,60.0627560700972,9,1877,Cyberpunk 2077,4225,Ultimate Spider-Man,4755,The Amazing Spider-Man 2,5181,Spider-Man: Web of Shadows,6285,Spider-Man 2,19938,X-Men: Gamesmaster's Legacy,26950,Marvel's Avengers,28070,Planet Alpha,40949,X-Men: Madness in Murderworld,72605,Ultraman Fighting Evolution 3,1,Action,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24819,0,2433,Dragon Quest Monsters,3285,Dragon Quest,,,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,193,training,521,jrpg,1344,creature capture,2376,random encounters,4370,super game boy enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon Warrior Monsters 2: Cobi's Journey,22,Game Boy Color,,,,,,,,,,,,,,,,,,,24820,Dragon Warrior Monsters 2: Tara's Adventure,37382,Pokémon Sword,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,106987,Torchlight III,115280,Oninaki,115653,Pokémon Shield,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
