id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,genres/0/id,genres/0/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,themes/2/id,themes/2/name,themes/3/id,themes/3/name,themes/4/id,themes/4/name,genres/1/id,genres/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,platforms/1/id,platforms/1/name,genres/2/id,genres/2/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,rating,rating_count,franchises/1/id,franchises/1/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,themes/5/id,themes/5/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,genres/7/id,genres/7/name,themes/6/id,themes/6/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name
150212,8,1947,Tempest,1951,Atari,1,Single player,9,Puzzle,126,retro,939,remake,Tempest,12,Xbox 360,10603,Numba Deluxe,19222,Digging Jim,25905,Winds of Revenge,27266,House of Caravan,87507,Whirly Word HD,90788,Munchkin Match,95776,Turn It On!,106992,A Fisherman's Tale,115332,Disney Tsum Tsum Festival,121249,Gem Collector,40,Party,,,3,Co-operative,,,,,,,,,,,1127,classic,17940,remaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145467,8,7988,Dragon Quest,3285,Dragon Quest,1,Single player,12,Role-playing (RPG),110,evolution,1065,dragon,Dragon Quest IV,7,PlayStation,22792,Princess Connect!,28010,God Eater 3,37382,Pokémon Sword,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,,,,,,,,,,,,,31,Adventure,2295,monster,3730,hero,4074,battle,33839,dragon quest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178396,6,303,Fire Emblem,769,Fire Emblem,1,Single player,12,Role-playing (RPG),4287,voice acting,23849,satellaview,BS Fire Emblem: Archanea Senki-hen - Dai-4-wa - Hajimari no Toki,306,Satellaview,7615,Might & Magic Heroes VII,13196,Tears of Avia,19404,Eador: Imperium,26845,Fire Emblem: Three Houses,27092,GreedFall,49414,Oriental Blue,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,115653,Pokémon Shield,116992,Trials of Fire,17,Fantasy,,,,,,,,,,,,,15,Strategy,25265,japan only,25478,soundlink,31076,satellaview soundlink support,31164,supported language - japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145662,0,6907,Henry Stickmin,2596,Henry Stickmin,1,Single player,2,Point-and-click,1416,point and click,4604,stick figure,Henry Stickmin: Breaking the Bank,82,Web browser,61,Monkey Island 2: LeChuck's Revenge,80916,Omensight,87622,Garena Free Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,105049,Remnant: From the Ashes,106987,Torchlight III,107614,Hello Neighbor: Hide and Seek,111130,Apsulov: End of Gods,113360,Hytale,1,Action,23,Stealth,,,,,27,Comedy,,,,,31,Adventure,25815,flash,32547,henry stickmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148125,13,1130,Minecraft,486,Jurassic Park,1,Single player,12,Role-playing (RPG),87,dinosaurs,28668,dinosaur riding,Minecraft: Jurassic World,6,PC (Microsoft Windows),19698,Albion Online,26574,Force of Nature,26900,Dragomon Hunter,47823,Citadel: Forged With Fire,49414,Oriental Blue,56036,Legends of Aria,70985,Conqueror's Blade,99118,Dragalia Lost,105049,Remnant: From the Ashes,111187,Eve: Echoes,33,Sandbox,,,2,Multiplayer,5,Massively Multiplayer Online (MMO),,,,,,,,,35439,minecraft marketplace,,,,,,,,,,,,,34,Android,,,39,iOS,48,PlayStation 4,49,Xbox One,74,Windows Phone,130,Nintendo Switch,169,Xbox Series X|S,,,950,Minecraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179908,6,7988,Dragon Quest,3285,Dragon Quest,1,Single player,12,Role-playing (RPG),23849,satellaview,25264,broadcast,BS Dragon Quest: Dai-2-wa,306,Satellaview,28010,God Eater 3,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,113636,Rangers of Oblivion,1,Action,17,Fantasy,,,,,,,,,,,31,Adventure,25478,soundlink,31076,satellaview soundlink support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148747,1,7942,Capcom Arcade Stadium,792,Street Fighter,1,Single player,4,Fighting,969,arcade,1804,street,Capcom Arcade Stadium: Street Fighter II - The World Warrior -,6,PC (Microsoft Windows),4052,One Piece: Grand Battle!,15851,Score! Hero,27419,Brawlout,43367,Rico,89550,Zoids Wild: Blast Unleashed,90011,One Finger Death Punch 2,101608,Anima: Gate of Memories - The Nameless Chronicles,103369,KILL la KILL: IF,112078,Sky Gamblers: Storm Raiders 2,117533,River City Girls,1,Action,,,2,Multiplayer,,,,,,,,,33,Arcade,3743,capcom,4082,fighter,19219,"ii,",25046,stadium,25954,ryu,25955,ken,33741,guile,48,PlayStation 4,,,49,Xbox One,130,Nintendo Switch,169,Xbox Series X|S,,,,,,,,,,,33742,chun-li,33743,zangief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179806,6,4611,Excitebike,845,Mario,1,Single player,10,Racing,23849,satellaview,25264,broadcast,Excitebike: Bun-bun Mario Battle - Stadium 3,306,Satellaview,15851,Score! Hero,47161,Drift 19,87673,Nippon Marathon,113105,Winning Post 9,116353,Real Football 2019,118871,GRID,119161,Need for Speed Heat,119422,eFootball PES 2020,120126,MXGP 2019 - The Official Motocross Videogame,150171,"Naxat Cup Satellaview Bass Tournament ""Big Fight""",1,Action,,,2,Multiplayer,,,,,,,,,14,Sport,25478,soundlink,31076,satellaview soundlink support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793,Excite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179907,6,7988,Dragon Quest,3285,Dragon Quest,1,Single player,12,Role-playing (RPG),23849,satellaview,25264,broadcast,BS Dragon Quest: Dai-1-wa,306,Satellaview,28010,God Eater 3,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,113636,Rangers of Oblivion,1,Action,17,Fantasy,,,,,,,,,,,31,Adventure,25478,soundlink,31076,satellaview soundlink support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178212,13,2645,The Sims 4,979,The Sims,1,Single player,12,Role-playing (RPG),43,life simulation,101,casual,The Sims 4: Incheon Arrivals Kit,6,PC (Microsoft Windows),3212,The Sims 4,9243,Life is Feudal: Your Own,19164,Borderlands 3,26574,Force of Nature,38967,Cooking Simulator,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,27,Comedy,,,,,33,Sandbox,44,Romance,,,13,Simulator,182,character customization,1387,cute,1403,building,1511,funny,2084,relaxing,2424,realistic,2760,family friendly,14,Mac,31,Adventure,48,PlayStation 4,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,23657,lgbtq,23856,lgbtq+,28900,kit,28901,kits,29057,ts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143196,5,3,Fallout,1034,Fallout,1,Single player,5,Shooter,23890,merge,27286,fallout 3,Tale of Two Wastelands,6,PC (Microsoft Windows),1877,Cyberpunk 2077,17548,Savage Lands,19164,Borderlands 3,25300,Sky Break,26574,Force of Nature,37419,Dude Simulator,55038,Immortal: Unchained,90099,Tom Clancy's The Division 2,105049,Remnant: From the Ashes,105269,Gene Rain,1,Action,18,Science fiction,,,,,21,Survival,33,Sandbox,38,Open world,12,Role-playing (RPG),27287,fallout new vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179811,6,4611,Excitebike,845,Mario,1,Single player,10,Racing,23849,satellaview,25264,broadcast,Excitebike: Bun-bun Mario Battle - Stadium 4,306,Satellaview,15851,Score! Hero,47161,Drift 19,87673,Nippon Marathon,113105,Winning Post 9,116353,Real Football 2019,118871,GRID,119161,Need for Speed Heat,119422,eFootball PES 2020,120126,MXGP 2019 - The Official Motocross Videogame,150171,"Naxat Cup Satellaview Bass Tournament ""Big Fight""",1,Action,,,2,Multiplayer,,,,,,,,,14,Sport,25478,soundlink,31076,satellaview soundlink support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793,Excite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165468,8,1354,Sensible World of Soccer,1110,FIFA,1,Single player,14,Sport,26,soccer,27,football,Sensible World of Soccer,6,PC (Microsoft Windows),701,FIFA Soccer 2002: Major League Soccer,15851,Score! Hero,18681,ISS Pro Evolution 2,57738,Cartoon Network Superstar Soccer: Goal!!!,96209,FIFA 19,100359,Pro Evolution Soccer 2019,106814,Club Soccer Director 2019,114286,Madden NFL 20,114287,FIFA 20,119422,eFootball PES 2020,32,Non-fiction,,,2,Multiplayer,,,,,,,,,,,550,xbla,939,remake,1127,classic,27406,fútbol,30271,sensi,30272,cancelled pc port,,,12,Xbox 360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172427,0,244,Kirby,789,Kirby,1,Single player,8,Platform,250,3d,2049,platformer,Kirby and the Forgotten Land,130,Nintendo Switch,19150,Vagante,20342,Toby: The Secret Mine,24426,Forgotton Anne,55173,Semblance,55190,Pikuniku,56033,Dream Alone,77529,Etherborn,81249,The Elder Scrolls VI,89597,Unbound: Worlds Apart,103303,The Elder Scrolls: Blades,1,Action,38,Open world,2,Multiplayer,,,,,,,,,31,Adventure,4239,platform exclusive,8236,platform,8245,waddle dee,16800,kirby,18448,3d platform,23877,urbex,,,,,,,,,,,,,,,,,,,84.93204078239441,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179730,6,240,Super Mario,845,Mario,1,Single player,8,Platform,4134,digital distribution,23849,satellaview,BS Super Mario Collection: Dai-2-shuu,306,Satellaview,19150,Vagante,28070,Planet Alpha,29032,Pepper Grinder,36198,Children of Morta,55173,Semblance,55190,Pikuniku,56033,Dream Alone,75242,Blood & Truth,76110,Cookies vs. Claus,120184,SolSeraph,1,Action,,,,,,,,,,,,,,,25264,broadcast,25265,japan only,25478,soundlink,31076,satellaview soundlink support,31077,satellaview week-based broadcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152316,2,2645,The Sims 4,979,The Sims,1,Single player,12,Role-playing (RPG),43,life simulation,101,casual,The Sims 4: Cottage Living,6,PC (Microsoft Windows),3212,The Sims 4,9243,Life is Feudal: Your Own,19164,Borderlands 3,26574,Force of Nature,38967,Cooking Simulator,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,27,Comedy,,,,,33,Sandbox,44,Romance,,,13,Simulator,182,character customization,1387,cute,1403,building,1511,funny,1537,expansion,2084,relaxing,2424,realistic,14,Mac,31,Adventure,48,PlayStation 4,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,2760,family friendly,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,23657,lgbtq,23856,lgbtq+,29052,cottagecore,29057,ts4,29058,expansion pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145177,0,,,2558,Elements,1,Single player,12,Role-playing (RPG),72,exploration,117,indie,Elements,6,PC (Microsoft Windows),17548,Savage Lands,22387,Legrand Legacy,24426,Forgotton Anne,28309,Tanzia,36198,Children of Morta,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,106987,Torchlight III,115653,Pokémon Shield,1,Action,17,Fantasy,2,Multiplayer,3,Co-operative,38,Open world,43,Mystery,,,31,Adventure,226,magic,478,rpg,510,crafting,904,co-op,1027,adventure,1204,stylized,1459,open-world,,,32,Indie,,,,,,,,,,,,,,,,,1884,combat,1905,base building,2760,family friendly,3683,lore-rich,5935,elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146112,0,2793,Farming Simulator,2636,Farming Simulator,1,Single player,13,Simulator,182,character customization,250,3d,Farming Simulator 22,6,PC (Microsoft Windows),3212,The Sims 4,3278,Garry's Mod,26574,Force of Nature,29173,Startup Company,37419,Dude Simulator,44076,Last Day on Earth: Survival,44242,Junkyard Simulator,55689,Academia: School Simulator,105011,Dude Simulator 2,117717,Planet Zoo,28,Business,33,Sandbox,2,Multiplayer,3,Co-operative,38,Open world,,,,,,,904,co-op,988,online co-op,994,management,1103,farming,1111,nature,1161,moddable,2002,economy,14,Mac,,,48,PlayStation 4,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,170,Google Stadia,,,,,,,2251,agriculture,2760,family friendly,2881,horses,3556,america,9003,immersive sim,17092,immersive,18437,farming simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152318,1,2645,The Sims 4,979,The Sims,1,Single player,12,Role-playing (RPG),43,life simulation,101,casual,The Sims 4: Dream Home Decorator,6,PC (Microsoft Windows),3212,The Sims 4,9243,Life is Feudal: Your Own,19164,Borderlands 3,26574,Force of Nature,38967,Cooking Simulator,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,27,Comedy,,,,,33,Sandbox,44,Romance,,,13,Simulator,182,character customization,1387,cute,1403,building,1511,funny,2084,relaxing,2424,realistic,2760,family friendly,14,Mac,31,Adventure,48,PlayStation 4,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,3560,cartoony,5789,realism,6212,interior decorating,9003,immersive sim,17092,immersive,18854,game pack,23657,lgbtq,23856,lgbtq+,29055,interior design,29056,home decorator,29057,ts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
